Date,Open,High,Low,Close,Adj Close,Volume
2008-12-05,0.641190,0.650830,0.619886,0.626174,0.626174,0
2008-12-08,0.632871,0.647375,0.631313,0.643252,0.643252,0
2008-12-09,0.643252,0.644787,0.629287,0.644787,0.644787,0
2008-12-10,0.644787,0.648761,0.634840,0.648340,0.648340,0
2008-12-11,0.648340,0.659283,0.643998,0.654365,0.654365,0
2008-12-12,0.654836,0.660677,0.635243,0.646454,0.646454,0
2008-12-15,0.644330,0.651466,0.636740,0.642921,0.642921,0
2008-12-16,0.642674,0.648719,0.636173,0.649351,0.649351,0
2008-12-17,0.649393,0.660153,0.645870,0.655910,0.655910,0
2008-12-18,0.655781,0.683387,0.651890,0.662252,0.662252,0
2008-12-19,0.662032,0.684932,0.652997,0.654108,0.654108,0
2008-12-22,0.654793,0.680365,0.653168,0.655738,0.655738,0
2008-12-23,0.659413,0.667334,0.654922,0.665247,0.665247,0
2008-12-24,0.658328,0.665247,0.656383,0.665247,0.665247,0
2008-12-25,0.665247,0.665247,0.665247,0.665247,0.665247,0
2008-12-26,0.663482,0.667334,0.661594,0.662647,0.662647,0
2008-12-29,0.666578,0.672495,0.658025,0.659196,0.659196,0
2008-12-30,0.659631,0.673401,0.651721,0.657678,0.657678,0
2008-12-31,0.669703,0.669703,0.635970,0.669703,0.669703,0
2009-01-01,0.669703,0.669703,0.669703,0.653125,0.653125,0
2009-01-02,0.654236,0.666223,0.648761,0.651169,0.651169,0
2009-01-05,0.652146,0.663790,0.649604,0.653125,0.653125,0
2009-01-06,0.653168,0.666178,0.652742,0.665912,0.665912,0
2009-01-07,0.665912,0.670241,0.643087,0.644454,0.644454,0
2009-01-08,0.658588,0.658588,0.639223,0.639959,0.639959,0
2009-01-09,0.648635,0.654236,0.639713,0.646956,0.646956,0
2009-01-12,0.643004,0.645786,0.626920,0.631433,0.631433,0
2009-01-13,0.627077,0.636254,0.621852,0.633032,0.633032,0
2009-01-14,0.633032,0.638162,0.614855,0.615536,0.615536,0
2009-01-15,0.615801,0.627944,0.614666,0.621041,0.621041,0
2009-01-16,0.621195,0.632911,0.610650,0.613234,0.613234,0
2009-01-19,0.618200,0.625978,0.605620,0.608421,0.608421,0
2009-01-20,0.609868,0.614704,0.597051,0.599305,0.599305,0
2009-01-21,0.599054,0.609236,0.598731,0.606391,0.606391,0
2009-01-22,0.606649,0.614628,0.602265,0.604449,0.604449,0
2009-01-23,0.607681,0.607681,0.594460,0.599197,0.599197,0
2009-01-26,0.601251,0.622937,0.599700,0.614779,0.614779,0
2009-01-27,0.622084,0.626841,0.608384,0.616105,0.616105,0
2009-01-28,0.615612,0.624805,0.615309,0.618659,0.618659,0
2009-01-29,0.619924,0.626056,0.610389,0.610986,0.610986,0
2009-01-30,0.610911,0.617665,0.605804,0.612745,0.612745,0
2009-02-02,0.607940,0.611995,0.600312,0.606061,0.606061,0
2009-02-03,0.610724,0.616181,0.605217,0.610911,0.610911,0
2009-02-04,0.615120,0.619195,0.608014,0.609088,0.609088,0
2009-02-05,0.609162,0.617474,0.608236,0.615422,0.615422,0
2009-02-06,0.615460,0.624142,0.611696,0.619118,0.619118,0
2009-02-09,0.619732,0.628022,0.617322,0.620386,0.620386,0
2009-02-10,0.620848,0.625782,0.609273,0.609830,0.609830,0
2009-02-11,0.609905,0.617284,0.609051,0.612182,0.612182,0
2009-02-12,0.612220,0.619003,0.600962,0.606907,0.606907,0
2009-02-13,0.606796,0.615650,0.605804,0.607607,0.607607,0
2009-02-16,0.607977,0.610501,0.598552,0.599700,0.599700,0
2009-02-17,0.599520,0.602119,0.582377,0.586235,0.586235,0
2009-02-18,0.587268,0.598086,0.585789,0.587993,0.587993,0
2009-02-19,0.588235,0.601214,0.588235,0.590458,0.590458,0
2009-02-20,0.590598,0.593120,0.582377,0.587613,0.587613,0
2009-02-23,0.589171,0.600781,0.589171,0.589692,0.589692,0
2009-02-24,0.595983,0.597015,0.587751,0.594919,0.594919,0
2009-02-25,0.596445,0.600781,0.589379,0.591121,0.591121,0
2009-02-26,0.591366,0.599880,0.590493,0.592663,0.592663,0
2009-02-27,0.592698,0.598086,0.584283,0.588374,0.588374,0
2009-03-02,0.588408,0.588408,0.577167,0.577167,0.577167,0
2009-03-03,0.577167,0.587889,0.574911,0.575573,0.575573,0
2009-03-04,0.575838,0.584966,0.574977,0.581767,0.581767,0
2009-03-05,0.581869,0.586442,0.559597,0.560255,0.560255,0
2009-03-06,0.560350,0.569963,0.557538,0.559503,0.559503,0
2009-03-09,0.560287,0.565131,0.548396,0.554570,0.554570,0
2009-03-10,0.554508,0.574119,0.554508,0.569963,0.569963,0
2009-03-11,0.569930,0.582242,0.566765,0.574185,0.574185,0
2009-03-12,0.574152,0.593437,0.566861,0.592874,0.592874,0
2009-03-13,0.592839,0.595486,0.583056,0.587130,0.587130,0
2009-03-16,0.586613,0.599233,0.583363,0.589797,0.589797,0
2009-03-17,0.589866,0.596481,0.582852,0.589518,0.589518,0
2009-03-18,0.592066,0.596837,0.580316,0.595096,0.595096,0
2009-03-19,0.595061,0.599054,0.583363,0.584283,0.584283,0
2009-03-20,0.584215,0.601034,0.581463,0.592312,0.592312,0
2009-03-23,0.592207,0.606465,0.592207,0.603027,0.603027,0
2009-03-24,0.602845,0.612557,0.600817,0.605327,0.605327,0
2009-03-25,0.605363,0.611023,0.598193,0.602664,0.602664,0
2009-03-26,0.602845,0.611808,0.600889,0.604339,0.604339,0
2009-03-27,0.609236,0.609756,0.595096,0.598623,0.598623,0
2009-03-30,0.597621,0.597621,0.585240,0.594142,0.594142,0
2009-03-31,0.593401,0.605877,0.590284,0.599664,0.599664,0
2009-04-01,0.600132,0.621079,0.598229,0.616675,0.616675,0
2009-04-02,0.621079,0.628575,0.614100,0.628141,0.628141,0
2009-04-03,0.628062,0.636335,0.622588,0.634317,0.634317,0
2009-04-06,0.635647,0.646204,0.626566,0.630358,0.630358,0
2009-04-07,0.632271,0.635607,0.619540,0.624805,0.624805,0
2009-04-08,0.624688,0.635688,0.616599,0.632551,0.632551,0
2009-04-09,0.632311,0.644828,0.632151,0.637836,0.637836,0
2009-04-10,0.642219,0.642219,0.635526,0.638081,0.638081,0
2009-04-13,0.639713,0.639713,0.633192,0.637714,0.637714,0
2009-04-14,0.642219,0.643501,0.627313,0.627313,0.627313,0
2009-04-15,0.627274,0.635890,0.622239,0.625665,0.625665,0
2009-04-16,0.625547,0.631712,0.618774,0.624454,0.624454,0
2009-04-17,0.624415,0.629525,0.618582,0.621659,0.621659,0
2009-04-20,0.624298,0.626763,0.603427,0.604376,0.604376,0
2009-04-21,0.611023,0.615082,0.598623,0.610501,0.610501,0
2009-04-22,0.611098,0.618429,0.605620,0.610799,0.610799,0
2009-04-23,0.610687,0.617322,0.606833,0.611359,0.611359,0
2009-04-24,0.610986,0.627156,0.610463,0.622316,0.622316,0
2009-04-27,0.621736,0.624220,0.611920,0.613046,0.613046,0
2009-04-28,0.613234,0.622859,0.609088,0.620578,0.620578,0
2009-04-29,0.621195,0.632911,0.619195,0.629604,0.629604,0
2009-04-30,0.629525,0.640410,0.623441,0.626645,0.626645,0
2009-05-01,0.631912,0.631912,0.626174,0.628812,0.628812,0
2009-05-04,0.628220,0.643501,0.628062,0.641149,0.641149,0
2009-05-05,0.641190,0.648088,0.635728,0.638325,0.638325,0
2009-05-06,0.638488,0.645995,0.634639,0.642302,0.642302,0
2009-05-07,0.642343,0.654450,0.639632,0.641807,0.641807,0
2009-05-08,0.642013,0.653040,0.640451,0.650068,0.650068,0
2009-05-11,0.648719,0.656814,0.636132,0.637511,0.637511,0
2009-05-12,0.638610,0.648508,0.635647,0.640041,0.640041,0
2009-05-13,0.639877,0.652316,0.633633,0.634719,0.634719,0
2009-05-14,0.635042,0.643294,0.631991,0.639386,0.639386,0
2009-05-15,0.639182,0.647459,0.635688,0.637999,0.637999,0
2009-05-18,0.639100,0.650830,0.635768,0.648719,0.648719,0
2009-05-19,0.648929,0.659109,0.646705,0.652955,0.652955,0
2009-05-20,0.652742,0.663130,0.651890,0.661332,0.661332,0
2009-05-21,0.661332,0.661332,0.648088,0.651042,0.651042,0
2009-05-22,0.660066,0.661376,0.652869,0.652869,0.652869,0
2009-05-25,0.652529,0.657246,0.651890,0.656082,0.656082,0
2009-05-26,0.655308,0.656383,0.642261,0.648508,0.648508,0
2009-05-27,0.649562,0.649562,0.642055,0.648004,0.648004,0
2009-05-28,0.644995,0.648887,0.640205,0.646496,0.646496,0
2009-05-29,0.640985,0.657462,0.640985,0.652316,0.652316,0
2009-06-01,0.652955,0.660371,0.652955,0.657592,0.657592,0
2009-06-02,0.657808,0.663130,0.650364,0.657505,0.657505,0
2009-06-03,0.657678,0.665336,0.645911,0.646580,0.646580,0
2009-06-04,0.647165,0.656728,0.646747,0.651084,0.651084,0
2009-06-05,0.651042,0.659196,0.647836,0.651296,0.651296,0
2009-06-08,0.650576,0.655738,0.638529,0.642839,0.642839,0
2009-06-09,0.642797,0.652061,0.640697,0.646956,0.646956,0
2009-06-10,0.646872,0.657030,0.642880,0.644413,0.644413,0
2009-06-11,0.644454,0.656728,0.644454,0.653723,0.653723,0
2009-06-12,0.653766,0.660284,0.649140,0.652912,0.652912,0
2009-06-15,0.652273,0.656599,0.644039,0.645911,0.645911,0
2009-06-16,0.645578,0.655308,0.643542,0.643542,0.643542,0
2009-06-17,0.643542,0.652955,0.637674,0.641725,0.641725,0
2009-06-18,0.641643,0.648382,0.637349,0.644704,0.644704,0
2009-06-19,0.644662,0.653680,0.641190,0.645161,0.645161,0
2009-06-22,0.642508,0.651466,0.633232,0.633955,0.633955,0
2009-06-23,0.633995,0.645453,0.630438,0.638570,0.638570,0
2009-06-24,0.638651,0.650957,0.637674,0.643335,0.643335,0
2009-06-25,0.643128,0.651593,0.641355,0.646162,0.646162,0
2009-06-26,0.646329,0.657895,0.646329,0.652614,0.652614,0
2009-06-29,0.650830,0.658328,0.648887,0.650195,0.650195,0
2009-06-30,0.650026,0.661157,0.648887,0.649773,0.649773,0
2009-07-01,0.649646,0.663130,0.648761,0.656901,0.656901,0
2009-07-02,0.656901,0.662296,0.649773,0.651169,0.651169,0
2009-07-03,0.651211,0.660066,0.649984,0.651423,0.651423,0
2009-07-06,0.653296,0.657462,0.644164,0.648004,0.648004,0
2009-07-07,0.647920,0.656599,0.645286,0.645328,0.645328,0
2009-07-08,0.645203,0.651466,0.637755,0.639795,0.639795,0
2009-07-09,0.639754,0.655093,0.639754,0.648845,0.648845,0
2009-07-10,0.648803,0.653595,0.642343,0.645828,0.645828,0
2009-07-13,0.645120,0.652784,0.640615,0.648172,0.648172,0
2009-07-14,0.648214,0.656383,0.645286,0.647710,0.647710,0
2009-07-15,0.647291,0.660720,0.647124,0.655136,0.655136,0
2009-07-16,0.654965,0.662471,0.652188,0.655953,0.655953,0
2009-07-17,0.655953,0.662471,0.652912,0.656469,0.656469,0
2009-07-20,0.664938,0.664938,0.664496,0.664673,0.664673,0
2009-07-21,0.664099,0.664099,0.664099,0.664099,0.664099,0
2009-07-22,0.671186,0.671186,0.671096,0.671096,0.671096,0
2009-07-23,0.671186,0.682314,0.669703,0.671051,0.671051,0
2009-07-24,0.670826,0.681524,0.670466,0.677553,0.677553,0
2009-07-27,0.678472,0.678656,0.678472,0.678656,0.678656,0
2009-07-28,0.676224,0.676224,0.676224,0.676224,0.676224,0
2009-07-29,0.676224,0.681663,0.666089,0.666933,0.666933,0
2009-07-30,0.668673,0.683761,0.668494,0.677599,0.677599,0
2009-07-31,0.677920,0.686813,0.674718,0.680411,0.680411,0
2009-08-03,0.680828,0.690608,0.677553,0.687947,0.687947,0
2009-08-04,0.685166,0.685166,0.685166,0.685166,0.685166,0
2009-08-05,0.685166,0.694927,0.678933,0.683340,0.683340,0
2009-08-06,0.677599,0.677599,0.677231,0.677231,0.677231,0
2009-08-07,0.677599,0.688705,0.673809,0.683854,0.683854,0
2009-08-10,0.683153,0.690369,0.672224,0.675402,0.675402,0
2009-08-11,0.675995,0.681896,0.663130,0.666356,0.666356,0
2009-08-12,0.671592,0.676590,0.658501,0.670376,0.670376,0
2009-08-13,0.670331,0.684932,0.670331,0.676819,0.676819,0
2009-08-14,0.676819,0.683995,0.668494,0.671321,0.671321,0
2009-08-17,0.674082,0.674082,0.667557,0.670556,0.670556,0
2009-08-18,0.673627,0.676133,0.671592,0.673854,0.673854,0
2009-08-19,0.673854,0.676819,0.668226,0.668226,0.668226,0
2009-08-20,0.674354,0.679348,0.674354,0.677323,0.677323,0
2009-08-21,0.675447,0.683293,0.675447,0.679948,0.679948,0
2009-08-24,0.681663,0.683293,0.670916,0.677644,0.677644,0
2009-08-25,0.675356,0.679717,0.673627,0.677874,0.677874,0
2009-08-26,0.677874,0.678104,0.665115,0.665115,0.665115,0
2009-08-27,0.670916,0.674536,0.668360,0.672088,0.672088,0
2009-08-28,0.674218,0.674218,0.674218,0.674218,0.674218,0
2009-08-31,0.666800,0.666889,0.666800,0.666889,0.666889,0
2009-09-01,0.659239,0.659239,0.658979,0.658979,0.658979,0
2009-09-02,0.662339,0.662339,0.661463,0.661726,0.661726,0
2009-09-03,0.664761,0.664761,0.664584,0.664584,0.664584,0
2009-09-04,0.664761,0.671862,0.663746,0.671276,0.671276,0
2009-09-07,0.671411,0.673265,0.670017,0.672179,0.672179,0
2009-09-08,0.673627,0.675676,0.671637,0.673446,0.673446,0
2009-09-09,0.675219,0.675219,0.667111,0.667111,0.667111,0
2009-09-10,0.669568,0.670466,0.662910,0.668271,0.668271,0
2009-09-11,0.669210,0.671141,0.666045,0.670151,0.670151,0
2009-09-14,0.668941,0.669165,0.668941,0.669165,0.669165,0
2009-09-15,0.677828,0.678058,0.677828,0.678058,0.678058,0
2009-09-16,0.680643,0.680643,0.680643,0.680643,0.680643,0
2009-09-17,0.680643,0.684463,0.677323,0.681199,0.681199,0
2009-09-18,0.680874,0.681199,0.675174,0.676178,0.676178,0
2009-09-21,0.671321,0.671366,0.671231,0.671231,0.671231,0
2009-09-22,0.677277,0.677507,0.677186,0.677507,0.677507,0
2009-09-23,0.674900,0.674946,0.674900,0.674946,0.674946,0
2009-09-24,0.672993,0.673083,0.672676,0.672676,0.672676,0
2009-09-25,0.672993,0.674992,0.670466,0.674627,0.674627,0
2009-09-28,0.670511,0.670556,0.670511,0.670511,0.670511,0
2009-09-29,0.670736,0.670826,0.670646,0.670646,0.670646,0
2009-09-30,0.674263,0.674263,0.674263,0.674263,0.674263,0
2009-10-01,0.667156,0.667200,0.666622,0.666622,0.666622,0
2009-10-02,0.670286,0.670286,0.670286,0.670286,0.670286,0
2009-10-05,0.672269,0.675858,0.670961,0.675539,0.675539,0
2009-10-06,0.675037,0.684463,0.675037,0.682221,0.682221,0
2009-10-07,0.683434,0.683995,0.677461,0.680689,0.680689,0
2009-10-08,0.681106,0.686908,0.679902,0.685542,0.685542,0
2009-10-09,0.684697,0.685401,0.681385,0.682734,0.682734,0
2009-10-12,0.683200,0.687616,0.680643,0.686766,0.686766,0
2009-10-13,0.686813,0.688468,0.683995,0.687144,0.687144,0
2009-10-14,0.684838,0.694444,0.684838,0.693193,0.693193,0
2009-10-15,0.693385,0.695652,0.690322,0.692713,0.692713,0
2009-10-16,0.692857,0.693722,0.682221,0.684744,0.684744,0
2009-10-19,0.688658,0.688658,0.688421,0.688421,0.688421,0
2009-10-20,0.683107,0.683107,0.683060,0.683060,0.683060,0
2009-10-21,0.683153,0.683153,0.682454,0.682547,0.682547,0
2009-10-22,0.683153,0.684697,0.678426,0.683060,0.683060,0
2009-10-23,0.683293,0.685260,0.679579,0.679579,0.679579,0
2009-10-26,0.680365,0.683527,0.670107,0.671637,0.671637,0
2009-10-27,0.671727,0.674536,0.667512,0.669837,0.669837,0
2009-10-28,0.669792,0.672179,0.662998,0.663306,0.663306,0
2009-10-29,0.663526,0.673718,0.662734,0.673627,0.673627,0
2009-10-30,0.673764,0.674127,0.663218,0.667245,0.667245,0
2009-11-02,0.661813,0.669568,0.660066,0.665868,0.665868,0
2009-11-03,0.665956,0.668762,0.660153,0.665690,0.665690,0
2009-11-04,0.665912,0.672585,0.665646,0.670871,0.670871,0
2009-11-05,0.670916,0.673991,0.668405,0.673537,0.673537,0
2009-11-06,0.673627,0.676590,0.672676,0.674218,0.674218,0
2009-11-09,0.676178,0.680504,0.676178,0.680226,0.680226,0
2009-11-10,0.680550,0.681756,0.676727,0.679440,0.679440,0
2009-11-11,0.679440,0.682128,0.677874,0.678564,0.678564,0
2009-11-12,0.678564,0.681756,0.673491,0.674127,0.674127,0
2009-11-13,0.674263,0.678472,0.673038,0.677828,0.677828,0
2009-11-16,0.678887,0.680782,0.675767,0.680087,0.680087,0
2009-11-17,0.679810,0.679810,0.673174,0.676224,0.676224,0
2009-11-18,0.675995,0.677736,0.674809,0.676041,0.676041,0
2009-11-19,0.676087,0.677094,0.669882,0.670691,0.670691,0
2009-11-20,0.671637,0.673174,0.666223,0.668047,0.668047,0
2009-11-23,0.668583,0.671817,0.666756,0.668092,0.668092,0
2009-11-24,0.668137,0.670017,0.666311,0.668405,0.668405,0
2009-11-25,0.668494,0.674309,0.667557,0.671772,0.671772,0
2009-11-26,0.671862,0.672405,0.652869,0.654236,0.654236,0
2009-11-27,0.652955,0.659761,0.643170,0.657851,0.657851,0
2009-11-30,0.661026,0.665912,0.651806,0.654707,0.654707,0
2009-12-01,0.654664,0.667156,0.654579,0.666311,0.666311,0
2009-12-02,0.666134,0.670017,0.664452,0.667379,0.667379,0
2009-12-03,0.667557,0.676087,0.667245,0.674082,0.674082,0
2009-12-04,0.673627,0.677094,0.670601,0.671411,0.671411,0
2009-12-07,0.671908,0.673809,0.667557,0.672676,0.672676,0
2009-12-08,0.672902,0.672948,0.662427,0.663262,0.663262,0
2009-12-09,0.663218,0.668539,0.660895,0.664894,0.664894,0
2009-12-10,0.664628,0.670241,0.663130,0.667423,0.667423,0
2009-12-11,0.667379,0.670691,0.660720,0.663262,0.663262,0
2009-12-14,0.663526,0.668226,0.663394,0.666978,0.666978,0
2009-12-15,0.667067,0.667334,0.659979,0.661682,0.661682,0
2009-12-16,0.661726,0.665513,0.661463,0.664011,0.664011,0
2009-12-17,0.664055,0.664055,0.654450,0.657549,0.657549,0
2009-12-18,0.657203,0.660720,0.656297,0.657938,0.657938,0
2009-12-21,0.657981,0.658848,0.654707,0.655265,0.655265,0
2009-12-22,0.655351,0.657678,0.654536,0.655867,0.655867,0
2009-12-23,0.655781,0.659848,0.654022,0.658111,0.658111,0
2009-12-24,0.658155,0.661638,0.657808,0.660633,0.660633,0
2009-12-25,null,null,null,null,null,null
2009-12-28,0.660546,0.663790,0.659500,0.661901,0.661901,0
2009-12-29,0.661901,0.664452,0.660982,0.662515,0.662515,0
2009-12-30,0.662822,0.663570,0.659935,0.662822,0.662822,0
2009-12-31,0.662822,0.671411,0.662427,0.667423,0.667423,0
2010-01-01,null,null,null,null,null,null
2010-01-04,0.667913,0.679902,0.667735,0.678841,0.678841,0
2010-01-05,0.678748,0.682827,0.676727,0.679025,0.679025,0
2010-01-06,0.679117,0.680318,0.675630,0.679625,0.679625,0
2010-01-07,0.679579,0.680828,0.675083,0.679579,0.679579,0
2010-01-08,0.679532,0.686813,0.678841,0.685871,0.685871,0
2010-01-11,0.686719,0.690608,0.683854,0.689560,0.689560,0
2010-01-12,0.689370,0.690131,0.684697,0.687994,0.687994,0
2010-01-13,0.687711,0.693241,0.686295,0.688895,0.688895,0
2010-01-14,0.688990,0.691419,0.683293,0.687332,0.687332,0
2010-01-15,0.687002,0.689417,0.683200,0.686813,0.686813,0
2010-01-18,0.686719,0.691085,0.685025,0.689465,0.689465,0
2010-01-19,0.689370,0.690608,0.684275,0.687049,0.687049,0
2010-01-20,0.686908,0.686908,0.677507,0.679163,0.679163,0
2010-01-21,0.679025,0.680689,0.672043,0.672993,0.672993,0
2010-01-22,0.673038,0.677277,0.666667,0.671817,0.671817,0
2010-01-25,0.671366,0.675995,0.670916,0.672902,0.672902,0
2010-01-26,0.672857,0.673627,0.665602,0.671051,0.671051,0
2010-01-27,0.671141,0.672948,0.665868,0.667289,0.667289,0
2010-01-28,0.667423,0.672721,0.666045,0.668047,0.668047,0
2010-01-29,0.667958,0.674400,0.666933,0.668360,0.668360,0
2010-02-01,0.668717,0.675584,0.668449,0.674627,0.674627,0
2010-02-02,0.674491,0.675356,0.671501,0.672676,0.672676,0
2010-02-03,0.672721,0.676727,0.669568,0.670286,0.670286,0
2010-02-04,0.670241,0.671141,0.655523,0.657505,0.657505,0
2010-02-05,0.657722,0.661376,0.650872,0.654579,0.654579,0
2010-02-08,0.654664,0.659848,0.652912,0.656944,0.656944,0
2010-02-09,0.657635,0.665159,0.657635,0.663570,0.663570,0
2010-02-10,0.663570,0.665779,0.658588,0.659979,0.659979,0
2010-02-11,0.660240,0.663130,0.658415,0.661813,0.661813,0
2010-02-12,0.661726,0.663570,0.656685,0.660415,0.660415,0
2010-02-15,0.660066,0.661813,0.659152,0.659761,0.659761,0
2010-02-16,0.660153,0.664628,0.659848,0.664319,0.664319,0
2010-02-17,0.664408,0.666223,0.661332,0.661638,0.661638,0
2010-02-18,0.661682,0.661726,0.655351,0.655566,0.655566,0
2010-02-19,0.655609,0.662252,0.654664,0.661726,0.661726,0
2010-02-22,0.661113,0.662910,0.653766,0.654065,0.654065,0
2010-02-23,0.653979,0.657895,0.644870,0.644912,0.644912,0
2010-02-24,0.644995,0.649773,0.642550,0.646412,0.646412,0
2010-02-25,0.646454,0.648929,0.639918,0.646663,0.646663,0
2010-02-26,0.646705,0.651381,0.645120,0.646747,0.646747,0
2010-03-01,0.645703,0.651678,0.645536,0.651169,0.651169,0
2010-03-02,0.651211,0.653381,0.647878,0.651933,0.651933,0
2010-03-03,0.652061,0.653595,0.648340,0.650660,0.650660,0
2010-03-04,0.650915,0.650915,0.643956,0.644828,0.644828,0
2010-03-05,0.644870,0.650915,0.644662,0.650745,0.650745,0
2010-03-08,0.650703,0.656254,0.650110,0.653296,0.653296,0
2010-03-09,0.653253,0.653595,0.648424,0.652401,0.652401,0
2010-03-10,0.652358,0.653168,0.648593,0.652827,0.652827,0
2010-03-11,0.652784,0.653168,0.650872,0.653168,0.653168,0
2010-03-12,0.653083,0.657030,0.652486,0.654879,0.654879,0
2010-03-15,0.655050,0.656814,0.652955,0.655179,0.655179,0
2010-03-16,0.655222,0.657851,0.653808,0.657808,0.657808,0
2010-03-17,0.657851,0.662120,0.657765,0.661813,0.661813,0
2010-03-18,0.661638,0.661638,0.652955,0.655394,0.655394,0
2010-03-19,0.655222,0.656599,0.650745,0.651721,0.651721,0
2010-03-22,0.653083,0.653083,0.644912,0.650787,0.650787,0
2010-03-23,0.649435,0.652103,0.646412,0.650618,0.650618,0
2010-03-24,0.650576,0.652316,0.644621,0.645078,0.645078,0
2010-03-25,0.645369,0.652529,0.645369,0.648130,0.648130,0
2010-03-26,0.648550,0.654664,0.648214,0.651508,0.651508,0
2010-03-29,0.652443,0.655179,0.650195,0.654836,0.654836,0
2010-03-30,0.654365,0.655953,0.649140,0.654407,0.654407,0
2010-03-31,0.654279,0.659848,0.653680,0.659805,0.659805,0
2010-04-01,0.659848,0.661157,0.657895,0.660284,0.660284,0
2010-04-02,0.660240,0.660895,0.658588,0.660895,0.660895,0
2010-04-05,0.661376,0.663967,0.659761,0.663967,0.663967,0
2010-04-06,0.663922,0.665735,0.660808,0.665115,0.665115,0
2010-04-07,0.665159,0.670241,0.664364,0.667557,0.667557,0
2010-04-08,0.667646,0.669254,0.664143,0.669210,0.669210,0
2010-04-09,0.669120,0.674082,0.668003,0.672269,0.672269,0
2010-04-12,0.675813,0.676819,0.671501,0.672812,0.672812,0
2010-04-13,0.671908,0.675676,0.669882,0.673355,0.673355,0
2010-04-14,0.673083,0.679902,0.673083,0.678334,0.678334,0
2010-04-15,0.678288,0.680596,0.675219,0.679394,0.679394,0
2010-04-16,0.679302,0.680735,0.672902,0.675174,0.675174,0
2010-04-19,0.674764,0.675311,0.666889,0.671096,0.671096,0
2010-04-20,0.671096,0.673854,0.670286,0.673038,0.673038,0
2010-04-21,0.673083,0.677048,0.673083,0.675219,0.675219,0
2010-04-22,0.675174,0.678196,0.670871,0.672766,0.672766,0
2010-04-23,0.672766,0.675539,0.670511,0.675356,0.675356,0
2010-04-26,0.674855,0.679810,0.674809,0.679256,0.679256,0
2010-04-27,0.679209,0.679671,0.665026,0.665425,0.665425,0
2010-04-28,0.665469,0.670241,0.659631,0.668583,0.668583,0
2010-04-29,0.668673,0.675995,0.668092,0.675128,0.675128,0
2010-04-30,0.674900,0.677277,0.672043,0.672043,0.672043,0
2010-05-03,0.672043,0.672043,0.668271,0.671231,0.671231,0
2010-05-04,0.671276,0.674082,0.657333,0.657808,0.657808,0
2010-05-05,0.657895,0.662998,0.650660,0.651466,0.651466,0
2010-05-06,0.652529,0.654151,0.617132,0.629129,0.629129,0
2010-05-07,0.629525,0.642674,0.628654,0.640410,0.640410,0
2010-05-10,0.646412,0.661594,0.645619,0.655738,0.655738,0
2010-05-11,0.655910,0.656556,0.649773,0.652699,0.652699,0
2010-05-12,0.652103,0.658545,0.647710,0.656685,0.656685,0
2010-05-13,0.656556,0.660720,0.656297,0.657246,0.657246,0
2010-05-14,0.657289,0.658675,0.646789,0.648298,0.648298,0
2010-05-17,0.649182,0.650830,0.643004,0.648635,0.648635,0
2010-05-18,0.648593,0.652529,0.638814,0.640533,0.640533,0
2010-05-19,0.640574,0.642756,0.626135,0.635203,0.635203,0
2010-05-20,0.635163,0.638081,0.623441,0.626527,0.626527,0
2010-05-21,0.626488,0.636618,0.626449,0.634719,0.634719,0
2010-05-24,0.636456,0.640246,0.634075,0.634840,0.634840,0
2010-05-25,0.634800,0.634800,0.624766,0.633433,0.633433,0
2010-05-26,0.632431,0.636740,0.628812,0.630716,0.630716,0
2010-05-27,0.630676,0.643087,0.630517,0.642178,0.642178,0
2010-05-28,0.642219,0.644330,0.637959,0.638855,0.638855,0
2010-05-31,0.638855,0.641560,0.634317,0.636213,0.636213,0
2010-06-01,0.636740,0.637633,0.627944,0.632191,0.632191,0
2010-06-02,0.632231,0.635284,0.630358,0.634035,0.634035,0
2010-06-03,0.633995,0.638610,0.628101,0.631154,0.631154,0
2010-06-04,0.631114,0.634840,0.620887,0.622704,0.622704,0
2010-06-07,0.623131,0.626370,0.619464,0.620540,0.620540,0
2010-06-08,0.620501,0.626056,0.620386,0.625274,0.625274,0
2010-06-09,0.625195,0.627825,0.623519,0.624688,0.624688,0
2010-06-10,0.624688,0.634921,0.624532,0.633914,0.633914,0
2010-06-11,0.633874,0.634921,0.630955,0.634880,0.634880,0
2010-06-14,0.635688,0.639591,0.634598,0.635082,0.635082,0
2010-06-15,0.635284,0.640492,0.631792,0.639141,0.639141,0
2010-06-16,0.639223,0.641601,0.636254,0.641149,0.641149,0
2010-06-17,0.641231,0.642261,0.637592,0.640779,0.640779,0
2010-06-18,0.640615,0.644953,0.640492,0.643998,0.643998,0
2010-06-21,0.645369,0.647668,0.641725,0.642385,0.642385,0
2010-06-22,0.642426,0.643294,0.638692,0.638855,0.638855,0
2010-06-23,0.638814,0.640697,0.633192,0.637105,0.637105,0
2010-06-24,0.637105,0.637796,0.630756,0.635082,0.635082,0
2010-06-25,0.635042,0.636456,0.630199,0.636132,0.636132,0
2010-06-28,0.635970,0.638447,0.634921,0.635647,0.635647,0
2010-06-29,0.635607,0.635970,0.628654,0.628931,0.628931,0
2010-06-30,0.628812,0.634880,0.628773,0.632431,0.632431,0
2010-07-01,0.630040,0.633995,0.629485,0.633874,0.633874,0
2010-07-02,0.633834,0.640369,0.633312,0.640369,0.640369,0
